course_name,url,provider,german_level,duration,price,location,start_info,schedule,phone,requirements,completion,registration,appointment_url,booking_url,lat,lon,lat_prev,lon_prev,location_refined,geo_source,geocode_confidence
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - A2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,A2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - B2,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,B2,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
German Morning Course - C1,https://www.goethe.de/ins/de/en/ort/ber.html,Goethe-Institut Berlin,C1,12 weeks (72 lessons),€799,"Neue Schönhauser Str. 20, 10178 Berlin",Check website for current dates,"Morning, half-day",+49 30 259 06 40,,,,,https://www.goethe.de/ins/de/en/ort/ber.html,52.5247707000,13.4062230000,52.5200000000,13.4050000000,"Neue Schönhauser Str. 20, 10178 Berlin, Berlin, Germany",geocode:nominatim,medium
